m1,m2,N_idx,N,S1,S2,loss_S1_vs_N,lp_N_given_m1,lp_S1_given_m1,lp_N_given_m2,lp_S1_given_m2,loss_S2_vs_N,lp_S2_given_m2,lp_S2_given_m1,loss_rank1,loss_rank2,worst_rank_of_two,p_N_given_m1_decile,p_N_given_m2_decile,selected_for_human_testing
bert,lstm,1310,Why would anyone waste good food like him,Bet dat nobody putt dem golds to stone,Why would of sacrificing public unhappiness like circumcision,-71.6971321105957,-64.28280639648439,-63.7264289855957,-53.83109664916992,-125.52822875976562,-71.85380554199219,-53.01654815673828,-136.13661193847656,7.0,17.0,17.0,1,2,True
bert,lstm,1614,The vowel in wolf is more like wool,The kingdom of golds is also unlike irons,The hypocrisy facing circumcision is important than misdemeanor,-44.25161743164063,-58.13603973388672,-57.918701171875,-56.93445587158203,-101.18607330322266,-79.97602081298828,-56.12795639038086,-138.112060546875,15.0,12.0,15.0,2,1,True
bert,lstm,2543,No the amount they claim us never accurate,Der ich var est och das ist mil,Hot aggravating circumstance I unintentionally severely unfairly misunderstood,-204.82862663269043,-72.87578582763672,-71.68836975097656,-64.49026870727539,-269.3188953399658,-114.58496856689452,-64.21726989746094,-187.46075439453125,1.0,2.0,2.0,0,0,True
bert,lstm,3477,Ted is on the board of both companies,Grover serves on the board of both organizations,Homer reappears as a gimmick of underdeveloped Harry,-20.25682830810547,-45.95067596435547,-45.614418029785156,-47.502601623535156,-67.75942993164061,-74.15049743652344,-47.30611801147461,-120.1011734008789,46.0,16.0,46.0,8,4,True
bert,gpt2,23,Character just refuses to drop from the vent,Generally inspired means to merge through several storeys,Notch mod ores now drop from crafted nuggets,-27.73044729232788,-68.49508666992189,-67.22887420654297,-51.66098403930664,-79.39143133163451,-44.03682708740234,-51.59528732299805,-112.53190612792969,9.0,8.0,9.0,0,0,True
bert,gpt2,28,He did not tell people to inject themselves,I did not like men to hand themselves,She does not tell people to vaccinate themselves,-13.915302753448485,-48.9291877746582,-47.976646423339844,-35.62352991104126,-49.538832664489746,-12.310062408447266,-35.20411682128906,-61.23926162719727,50.0,44.0,50.0,7,5,True
bert,gpt2,287,Not nearly enough test kits to go around,People with enough military history to fit her,Not nearly enough towing clout to go around,-20.988761425018307,-52.73365783691406,-52.18143081665039,-33.92660522460937,-54.915366649627686,-15.814727783203125,-33.15665102005005,-68.54838562011719,24.0,39.0,39.0,5,6,True
bert,gpt2,1081,I immediately thought it was Land as well,She especially realized this too and as well,I initially thought it looked unprofessional as well,-22.99014091491699,-54.28266143798828,-53.83867645263672,-37.48616170883179,-60.47630262374878,-17.63750457763672,-35.59192228317261,-71.920166015625,16.0,33.0,33.0,4,4,True
bert,gpt2,1569,This is the lie you have been sold,This is the week you have been dying,That is the narrative we have been sold,-11.191197395324707,-50.86958312988281,-50.66365051269531,-28.30713748931885,-39.49833488464356,-5.268760681152344,-26.30906963348389,-56.138343811035156,66.0,68.0,68.0,6,8,True
bert,gpt2,2301,Hard to tell though with a short visit,No to tell but with a short tale,Hard to describe atm without a giant disclaimer,-14.576261043548586,-54.973976135253906,-54.15674591064453,-41.58904933929443,-56.165310382843025,-26.660606384277344,-41.46578407287598,-81.63458251953125,46.0,21.0,46.0,3,3,True
bert,gpt2,2632,Hard to play maps that are absolute garbage,Hard to lay words that were born goodbyes,How to handle races that are outright incomprehensible,-22.972598552703857,-62.12185668945313,-61.41948699951172,-45.59422111511231,-68.56681966781615,-19.812877655029297,-44.969669818878174,-81.93470764160156,17.0,30.0,30.0,2,2,True
bert,gpt2,2985,Thought his head was about to fall off,Half my heart was about to break open,Afterward my arm was ready to fall off,-10.390376567840576,-46.45672607421875,-46.28767013549805,-32.221346378326416,-42.61172294616699,-8.041496276855469,-31.22463369369507,-54.49822235107422,68.0,57.0,68.0,8,7,True
bert,gpt2,3085,Totally get your point about self defense only,People catch your thoughts about a bandit only,Totally misunderstand your point about self confidence insecurities,-21.201168060302734,-63.0113525390625,-62.99580001831055,-48.369893550872796,-69.57106161117554,-48.429542541503906,-48.155341625213616,-111.44091033935548,23.0,6.0,23.0,1,1,True
bert,gpt2,3723,This is one thing that has bothered me,There is this thing that always stops me,This is one thing that really frustrates me,-8.858017921447754,-41.39190673828125,-41.27731323242188,-24.836705684661865,-33.69472360610962,-11.094467163085938,-24.369384288787842,-52.48638916015625,75.0,50.0,75.0,9,9,True
bert,electra,420,There were no guns in the Bronze Age,There is rich finds from the Bronze Age,There were no christians in the bronze Age,-13.942686080932615,-48.47680282592773,-48.45756149291992,-30.39744758605957,-44.34013366699219,-13.483795166015625,-29.622426986694336,-61.96067810058594,36.0,40.0,40.0,7,7,True
bert,electra,610,They also have to maintain their weapons regularly,Governments will need to enhance such protections yearly,I do have to vacate the house elsewhere,-13.493034362792967,-51.4652099609375,-51.32356262207031,-35.638511657714844,-49.13154602050781,-8.478500366210938,-35.37351989746094,-59.94371032714844,38.0,58.0,58.0,5,6,True
bert,electra,697,He fell faster than a professional soccer player,He healed faster than any professional sports player,One gets less than a single soccer team,-10.403270721435547,-50.28300476074219,-50.20950317382813,-38.366058349609375,-48.76932907104492,-8.804557800292969,-38.24996566772461,-59.08758544921875,53.0,56.0,56.0,6,4,True
bert,electra,2203,I had severe crowding in the bottom too,It experienced strong shearing in the portals exterior,I had high Fahrenheit in my fifties days,-18.861724853515625,-60.8204116821289,-60.4306640625,-46.11627197265625,-64.97799682617189,-26.31067657470703,-45.49481201171875,-87.1310806274414,14.0,14.0,14.0,1,1,True
bert,electra,2445,The topic of sure does get people talking,The other bastard sure could have folks scared,The object of persuasion is motivating everyone involved,-17.213813781738278,-57.35789489746094,-57.243690490722656,-42.64897155761719,-59.86278533935547,-24.27084350585937,-42.12985229492188,-81.62873840332031,18.0,18.0,18.0,2,2,True
bert,electra,2623,You would know a little something about banning,She would know a little all about unmanned,People definitely feel a lot better about cholesterol,-11.746837615966795,-54.554237365722656,-54.47711181640625,-40.83829879760742,-52.58513641357422,-17.397041320800778,-40.67753601074219,-71.95127868652344,48.0,29.0,48.0,4,3,True
bert,electra,2804,These are serious issues you need to resolve,Here are two propositions you need to know,These are Major issues I want to address,-5.797971725463867,-44.46795272827149,-44.20489501953125,-27.84622383117676,-33.644195556640625,-10.648109436035156,-27.547103881835934,-55.11605072021485,69.0,45.0,69.0,8,8,True
bert,electra,2876,I need to give my son a hug,I turn to give my father a look,I had to give my husband a job,-7.085458755493164,-39.62688064575195,-39.58856964111328,-24.96717643737793,-32.05263519287109,-2.961841583251953,-24.932058334350586,-42.588722229003906,65.0,77.0,77.0,9,9,True
bert,electra,3464,You should rotate your photos before you post,You should douse those women before they charge,You should congratulate your course when you enroll,-15.021163940429688,-56.24268341064453,-56.20647430419922,-38.05044555664063,-53.07160949707031,-20.455909729003906,-37.803619384765625,-76.69859313964844,26.0,25.0,26.0,3,5,True
bert,electra,3497,Hopefully anniversary makes it exciting for you again,Doe Bowie likes me workings with them men,Simply misunderstood made it frustrating itself even more,-28.042205810546875,-66.38076019287111,-66.00623321533203,-51.95624542236328,-79.99845123291016,-39.53987884521485,-50.8389778137207,-105.92064666748048,1.0,8.0,8.0,0,0,True
bert,trigram,32,Hopefully next week will have more new information,Every damned day you bring me new gifts,Protesters last week to learn anything new crusade,-22.912109375,-52.83769607543945,-52.10991287231445,-93.593994140625,-116.506103515625,-41.70283889770508,-93.196044921875,-94.54051208496094,44.0,42.0,44.0,5,4,True
bert,trigram,816,And are part of the history on Picard,Today exists part of the folklore collection och,And are roads in the quintessential paranoid schizophrenic,-32.599853515625,-60.831092834472656,-60.24378967285156,-99.261474609375,-131.861328125,-56.0408935546875,-98.546630859375,-116.8719711303711,16.0,26.0,26.0,2,2,True
bert,trigram,1240,His social media account is actually pretty good,Her social media profile was already rather impressive,On social media strategist at a pretty weird,-17.776123046875,-46.48670196533203,-46.20891189575195,-86.942138671875,-104.71826171875,-31.123519897460934,-86.922119140625,-77.61022186279297,60.0,53.0,60.0,8,7,True
bert,trigram,1748,Amazon is probably a better partner for them,Grover was certainly a fit husband for Daisy,Unemployment is officially a combo shampoo for them,-28.505859375,-53.75294494628906,-53.48770141601562,-91.074951171875,-119.580810546875,-43.72283172607422,-90.593017578125,-97.47579193115234,28.0,38.0,38.0,4,5,True
bert,trigram,1881,I comment even though the post was removed,Traditionally written only once the text was completes,The accommodating even though deep convection was diminishing,-26.794189453125,-56.6165885925293,-56.321571350097656,-95.594482421875,-122.388671875,-49.32954788208008,-95.5439453125,-105.94613647460938,33.0,31.0,33.0,3,3,True
bert,trigram,3504,He was always going to lose very badly,He was indeed starting to smell very badly,He was always going to lose all vertebrates,-11.72216796875,-47.44005584716797,-47.02435302734375,-84.72314453125,-96.4453125,-17.064483642578125,-84.71923828125,-64.50455474853516,76.0,82.0,82.0,7,8,True
bert,trigram,3518,There are five countries in the United Kingdom,There are five branches in the United Kingdom,Here are five birdies in the United Kingdom,-3.17333984375,-41.645790100097656,-41.40169525146485,-78.194580078125,-81.367919921875,-16.925537109375,-76.84228515625,-58.571327209472656,90.0,83.0,90.0,9,9,True
bert,trigram,3919,A different kind of meat in your bum,A stronger type of butcher than true butchers,A new kind of negativity in your outsourced,-31.26025390625,-50.64933776855469,-50.54330825805664,-89.66552734375,-120.92578125,-32.863784790039055,-89.065185546875,-83.51313018798828,20.0,50.0,50.0,6,6,True
bert,trigram,3960,This guys hopeless when it comes to advice,Non sic est par dem qui avant lieu,Our uncompromising unsatisfactory as it comes to unforgettable,-71.90771484375,-65.24019622802734,-64.82393646240234,-101.930908203125,-173.838623046875,-76.96919250488281,-101.12451171875,-142.20936584472656,1.0,14.0,14.0,1,1,True
bert,trigram,4033,The order status still says its being prepared,The verbally indicative morphology implies it means das,Two contradictory philosophies stores awaits its blatantly hypocritical,-33.78271484375,-65.91531372070311,-65.30774688720703,-109.503173828125,-143.285888671875,-102.9464874267578,-108.5771484375,-168.86180114746094,14.0,6.0,14.0,0,0,True
bert,bigram,139,The number of people is just too large,The mass of people was just too huge,A number of view is far too harshly,-7.930908203125,-40.43765258789063,-40.3087158203125,-102.579345703125,-110.51025390625,-29.897743225097656,-102.37109375,-70.33539581298828,73.0,78.0,78.0,9,8,True
bert,bigram,391,This days have felt like a break honestly,Latter century it becomes called either sic och,What saves coworker who won a quintessential misunderstood,-39.895263671875,-66.88368225097656,-66.65730285644531,-118.367919921875,-158.26318359375,-77.15699768066406,-118.03662109375,-144.04067993164062,8.0,21.0,21.0,0,2,True
bert,bigram,468,The rule this post violated is outlined below,What ordinance this authority enforces is specified below,After winning goal disallowed schizophrenic hallucinations unintentionally hilarious,-20.31787109375,-60.16950988769531,-59.426025390625,-122.364501953125,-142.682373046875,-123.91212463378906,-121.640869140625,-184.0816345214844,33.0,3.0,33.0,2,1,True
bert,bigram,1450,I hope that gets added at some point,I hope it gets cleansed at some point,I just over Romney adviser during the area,-8.39453125,-50.61520004272461,-50.48326873779297,-105.4970703125,-113.8916015625,-33.436290740966804,-105.208984375,-84.05144500732422,71.0,70.0,71.0,6,7,True
bert,bigram,1515,Thank you for this small gesture of humanity,Thank you for your warm message of friendship,When you for almost involuntary servitude of luck,-7.77734375,-45.84082794189453,-45.77262878417969,-107.962158203125,-115.739501953125,-53.30043029785156,-107.8759765625,-99.1412582397461,74.0,38.0,74.0,8,6,True
bert,bigram,1606,They even mentioned that I offer white flowers,They even joke that you mailed apology packages,But even fancied that would logically contradictory philosophies,-20.28369140625,-62.806396484375,-62.372032165527344,-113.37939453125,-133.6630859375,-55.17277908325195,-113.24462890625,-117.9791488647461,34.0,34.0,34.0,1,4,True
bert,bigram,1775,Public ownership of all capital is state capitalism,Corporation ownership of state goods creates capitalist empires,Investigators pore surface embryonic stem relaxes critiquing capitalism,-22.4736328125,-56.93285369873047,-56.8690185546875,-125.983154296875,-148.456787109375,-108.27008819580078,-125.28369140625,-165.20294189453125,28.0,9.0,28.0,3,0,True
bert,bigram,2360,They claim that because they are female owned,Men gain equality if they are differentiated racially,It charted at once you are disproportionately vulnerabilities,-23.03271484375,-52.45899963378906,-52.16487503051758,-110.756591796875,-133.789306640625,-73.06743621826172,-110.5947265625,-125.52643585205078,26.0,23.0,26.0,5,5,True
bert,bigram,3698,That was the basis of his entire post,That was the inspiration for our art makings,What is the Gulf of the impoverished neighborhoods,-18.593505859375,-48.38867568969727,-48.08132934570313,-100.91357421875,-119.507080078125,-29.18790054321289,-100.700927734375,-77.57657623291016,40.0,80.0,80.0,7,9,True
bert,bigram,3848,There are lots of goal setting resources online,These are examples of approximated inverse identities above,You are signs of Commons rebuffed occupancy vehicle,-20.429931640625,-55.518821716308594,-55.37002563476562,-114.642333984375,-135.072265625,-54.46051406860352,-113.323486328125,-109.97935485839844,32.0,35.0,35.0,4,3,True
bert,rnn,419,Martial law would be a dump or pump,Hip people may be either neutralize or vulnerable,Controversial extremists to be her reconstruct a resurgence,-387.71721363067627,-66.38065338134766,-66.27751922607422,-58.70657205581665,-446.42378568649286,-82.76110076904297,-58.45759057998657,-149.1417236328125,1.0,15.0,15.0,0,1,True
bert,rnn,1057,And was promoted to manager at my job,Also got appointed deputy spokesperson of finance ministry,If they congratulate himself afloat at her lodgings,-32.97589945793152,-56.2710952758789,-56.07782745361328,-50.30408477783203,-83.27998423576355,-46.759925842285156,-49.36788940429688,-103.03102111816406,35.0,44.0,44.0,3,4,True
bert,rnn,1112,Looks like a nitrogen and possibly iron deficiency,Formula incorporates sodium salt with cubic acid catalyst,Commenting up a autoimmune and uninteresting cholesterol memorabilia,-104.20090866088869,-60.40054321289063,-60.03912353515625,-64.06321620941162,-168.26412487030032,-128.2558670043945,-63.384745121002204,-188.6563873291016,8.0,5.0,8.0,1,0,True
bert,rnn,1696,There are so many ways to solve puzzles,There are also many ways to solve equations,There are so many more to adequately happens,-12.738775253295898,-40.95111083984375,-40.19299697875977,-35.90695571899414,-48.64573097229004,-25.082778930664066,-35.40880250930786,-66.03388977050781,76.0,78.0,78.0,9,9,True
bert,rnn,1760,Or just make some toast in the tub,Please also include bath gel in your washer,Fast anyone create its acknowledgment of her unhappiness,-25.215776920318604,-54.66879272460938,-54.043495178222656,-52.11278486251831,-77.3285617828369,-66.06076812744139,-51.77124309539795,-120.72956085205078,43.0,24.0,43.0,4,2,True
bert,rnn,2001,We all want the deal to get done,You just need the bulkhead to stay operational,You all make a difficult to get vaccinated,-22.70038199424744,-51.90766906738281,-51.71256637573242,-38.6340012550354,-61.334383249282844,-20.698280334472656,-38.2563099861145,-72.6059341430664,47.0,86.0,86.0,6,8,True
bert,rnn,2217,You have to complete the solo prior though,They wants to do the its preying itself,They have to delete my hypothetical pretentious amp,-104.51816987991332,-59.55937194824219,-58.82068634033203,-47.87986326217651,-152.39803314208984,-54.07286071777344,-47.18060469627381,-113.63223266601562,7.0,37.0,37.0,2,5,True
bert,rnn,2367,The shape of your body is incredible though,The shine of your eyes is kind hearted,The video of your focus is disproportionately friends,-23.689884185791016,-48.13493347167969,-48.11834335327149,-40.33375072479247,-64.0236349105835,-37.82807540893555,-40.16369533538818,-85.96302032470703,45.0,53.0,53.0,8,7,True
bert,rnn,2648,The other info provided is much more informative,The official Guinness webpage is slightly less comprehensive,The local extremists applauded by no more unorthodox,-44.422207355499275,-53.7143783569336,-53.030555725097656,-50.40361404418945,-94.82582139968872,-60.910888671875,-50.239705562591546,-114.62527465820312,24.0,30.0,30.0,5,3,True
bert,rnn,3047,This does not always guarantee a safe transaction,This does not necessarily ensure a uniform weighting,This does not really watch the easiest hypocrite,-20.543909788131714,-50.62284469604492,-49.696189880371094,-43.63067388534546,-64.17458367347717,-32.170867919921875,-42.77987241744995,-82.79373168945312,55.0,67.0,67.0,7,6,True
xlm,lstm,177,I felt it in waves with the machine,I feel me making shapes on the Shore,I opened it in assent with no remorse,-15.989477157592773,-44.51853942871094,-44.43038940429688,-41.52948570251465,-57.51896286010742,-27.918182373046875,-40.34466552734375,-72.43672180175781,64.0,42.0,64.0,5,6,True
xlm,lstm,1183,Which should be okay for a Kane backup,Equipment shall be provided for each Mia dept,So should be leaking for granted videotapes brash,-72.8407096862793,-55.08317565917969,-54.70452880859375,-55.53947067260742,-128.38018035888672,-39.035560607910156,-55.11576652526856,-94.11873626708984,6.0,20.0,20.0,1,1,True
xlm,lstm,1237,Better sort some flights and hotel room out,Subscribe a a a a Adolf war och,Gael bustling so ambulances and powerful torrential dwindled,-163.63432693481442,-65.0203857421875,-64.65310668945311,-64.22143936157228,-227.85576629638672,-74.08529663085938,-63.219215393066406,-139.10568237304688,1.0,3.0,3.0,0,0,True
xlm,lstm,1975,It needs to not be a spot foul,There has to possibly be a Baton thingy,It seemed to drunkenly endured a scrapes vividly,-55.96462059020996,-46.78657913208008,-46.7720947265625,-46.55603218078613,-102.5206527709961,-51.69656753540039,-45.91131401062012,-98.48314666748048,14.0,9.0,14.0,4,3,True
xlm,lstm,2221,He knew he was going to get drilled,He knew he was going to save ich,He knew he was going to conquer vulgar,-31.026126861572266,-35.862525939941406,-35.18551254272461,-34.632688522338874,-65.65881538391113,-20.039379119873047,-34.159692764282234,-55.90190124511719,38.0,62.0,62.0,8,8,True
xlm,lstm,2637,Yeah that name seems made up for sure,Person or things named stand by for love,Anyways maybe paragraphs probably end up of formatting,-31.28937911987305,-49.43141174316406,-48.94793701171875,-48.6540412902832,-79.94342041015625,-39.31158447265625,-48.44348526000977,-88.74299621582031,37.0,18.0,37.0,3,2,True
xlm,lstm,2887,There is an easy way to tell when,There is an easy way to calculate when,This is an easy way to oppress men,-4.5604209899902335,-33.47203826904297,-33.224197387695305,-31.59308624267578,-36.153507232666016,-10.604049682617188,-31.36764907836914,-44.076087951660156,91.0,86.0,91.0,9,9,True
xlm,lstm,3342,I can almost feel the mist of saliva,I could still taste the Ness of seawater,You can almost behold a schoolboy of skimming,-30.26341819763184,-42.54499053955078,-42.48695373535156,-43.67779731750488,-73.94121551513672,-35.48628234863281,-43.64010429382324,-78.0312728881836,39.0,24.0,39.0,7,5,True
xlm,lstm,3355,Just my opinion no facts have been stated,Ask like mind no facts have been proved,Hope my experience no gears have been yours,-19.166234970092773,-52.33332824707031,-52.07376480102539,-44.96106338500977,-64.12729835510254,-19.981613159179688,-44.56858825683594,-72.31494140625,57.0,63.0,63.0,2,4,True
xlm,lstm,3365,I was able to grab the photo guys,I was here to save the Violet seeker,He was unable to quell this atrocious entitlement,-41.34151458740234,-43.34362030029297,-43.33119201660156,-39.35566139221192,-80.69717597961427,-28.80754852294922,-39.14230537414551,-72.15116882324219,27.0,39.0,39.0,6,7,True
xlm,gpt2,31,So it would be interesting to check that,Because it would be easier to act that,Now that will be interesting to check out,-14.26428508758545,-34.006332397460945,-33.88446044921875,-26.43093967437744,-40.69522476196289,-6.363693237304688,-24.527913570404053,-40.370025634765625,70.0,53.0,70.0,8,8,True
xlm,gpt2,145,Also still had a beard at same time,Have only had a boyfriend each which time,Also added had a storyboard that same night,-21.265945434570312,-48.911888122558594,-48.50261688232422,-44.623499393463135,-65.88944482803346,-16.242889404296875,-44.6182804107666,-65.15477752685547,38.0,27.0,38.0,3,1,True
xlm,gpt2,783,So strength is a limiting factor for beginners,And forth was the Silver factor for sic,However inactivity is a symptom common in alligators,-32.800726890563965,-52.08399200439453,-51.543418884277344,-37.16990900039673,-69.97063589096071,-22.8682861328125,-36.54177284240723,-74.95227813720703,11.0,15.0,15.0,2,4,True
xlm,gpt2,1572,Always a few series like this per game,Hundreds or many genes against one hundred number,Overall a fantastic buy from my per archives,-31.85678577423096,-57.64395141601562,-56.83152389526367,-47.79234790802002,-79.64913368225099,-20.75645446777344,-47.74378395080566,-78.40040588378906,12.0,19.0,19.0,0,0,True
xlm,gpt2,1587,Getting crowns is extremely easy in the beginning,Where Cpl is still spoken in the elementary,Getting outposts is extremely rewarding in our game,-30.95396375656128,-54.22643280029297,-53.42320251464844,-41.92015838623047,-72.87412214279175,-18.15650177001953,-41.81754112243652,-72.3829345703125,13.0,22.0,22.0,1,2,True
xlm,gpt2,1685,See that mentality is part of the problem,States that coke is out of the lab,Frankly that sidekick is part of the problem,-22.63119983673096,-41.95026397705078,-41.2635383605957,-33.617329120635986,-56.248528957366936,-10.159786224365234,-33.299684524536126,-52.11005020141602,33.0,45.0,45.0,6,6,True
xlm,gpt2,2293,No wonder the kids try to avoid her,No doubt this human liked to hurt them,No wonder the greats try to avoid her,-16.693974018096927,-42.74723815917969,-42.48167419433594,-34.257668495178216,-50.95164251327515,-7.4441566467285165,-34.15289354324341,-50.19138717651367,61.0,51.0,61.0,5,5,True
xlm,gpt2,2305,Every ref is different as they should be,A June is either that I may be,Each bowlers is different as they should be,-22.405850410461426,-46.91262817382813,-46.699607849121094,-38.716708660125725,-61.12255907058716,-10.536483764648438,-37.550917148590095,-57.4490966796875,36.0,44.0,44.0,4,3,True
xlm,gpt2,2834,You can use it as a drill bit,You could read it as a single syllable,You can use it as a drill press,-8.262869834899902,-32.27392196655273,-31.5703239440918,-25.77143430709839,-34.03430414199829,-0.3517417907714844,-25.386155605316162,-32.62566375732422,87.0,81.0,87.0,9,9,True
xlm,gpt2,3625,I think they got the odds wrong though,I think he built a Fort from here,I think people get the generalization wrong though,-16.861115455627438,-39.61860275268555,-37.90839767456055,-31.34524154663086,-48.2063570022583,-11.818782806396484,-30.84383726119995,-51.43739318847656,60.0,39.0,60.0,7,7,True
xlm,electra,106,There a lot of presumption in your answer,Was a pattern of lakes in your stare,Consider a variety of breweries to your selection,-19.182701110839844,-49.5055160522461,-49.3702621459961,-40.764869689941406,-59.94757080078125,-15.476943969726562,-40.016448974609375,-64.98246002197266,17.0,21.0,21.0,3,3,True
xlm,electra,653,Take that for what its worth I suppose,Is life and what its like she said,But that has proved its worth I guess,-13.739604949951172,-42.20965576171875,-41.65629577636719,-36.223876953125,-49.96348190307617,-10.336204528808594,-35.92657852172852,-52.545860290527344,44.0,44.0,44.0,6,5,True
xlm,electra,1094,This is my favorite post on this sub,There was no like son for a sectors,Here is my recent review in this forum,-26.49303436279297,-46.83928680419922,-46.25036239624024,-34.05780029296875,-60.55083465576172,-6.77734375,-33.606773376464844,-53.61663055419922,1.0,63.0,63.0,4,7,True
xlm,electra,1194,Seems like she knows more than the computer,Feel like he deserves more than the the,Just that nobody knows more than the numbers,-10.179931640625,-39.95039367675781,-39.54977035522461,-35.85600280761719,-46.03593444824219,-8.243629455566406,-35.60210418701172,-48.19402313232422,64.0,50.0,64.0,7,6,True
xlm,electra,1479,It will make no difference to the election,It will make no difference to the inventor,This would make no difference for the industry,-2.839706420898437,-32.650772094726555,-31.933147430419922,-27.90008544921875,-30.73979187011719,-6.52294921875,-27.843246459960934,-39.17372131347656,89.0,65.0,89.0,9,9,True
xlm,electra,1557,I took a look at tour comment history,He took a look at ventral let seventeen,Everyone deserves a look at blueprint blueprints too,-16.728172302246097,-53.89332580566406,-53.59054946899414,-47.131690979003906,-63.85986328125,-24.09990692138672,-47.05986022949219,-77.99323272705078,27.0,10.0,27.0,1,1,True
xlm,electra,1597,This is going to be their new banner,I was going to be her personal attach,This is going to be our next brainchild,-14.753253936767578,-37.33281707763672,-36.99785614013672,-30.74402236938477,-45.497276306152344,-9.9984130859375,-30.24388694763184,-47.33122253417969,36.0,45.0,45.0,8,8,True
xlm,electra,1949,A whole season of rest is so nice,A whole history of kisses just so right,Our current culture of diversity is cut short,-12.714118957519533,-43.59603118896485,-43.250091552734375,-38.59223937988281,-51.306358337402344,-11.284759521484375,-37.52814865112305,-54.88079071044922,50.0,35.0,50.0,5,4,True
xlm,electra,2991,There just needs to be tournament level standard,There only had to be infinitely Barr receptors,There might appear to be stricter curbs needed,-19.67724609375,-53.0450668334961,-52.609275817871094,-45.3722152709961,-65.04946136474611,-16.420726776123047,-45.363746643066406,-69.46577453613281,14.0,18.0,18.0,2,2,True
xlm,electra,3484,Do you have annual for your cadets yet,Do you mean Bucharest of all tripped nouns,So you need utilising in your smartest televisions,-22.659873962402344,-62.40605163574219,-62.25651550292969,-59.171592712402344,-81.83146667480469,-25.58980941772461,-58.75066757202149,-87.99586486816406,6.0,6.0,6.0,0,0,True
xlm,trigram,57,Honestly I had to look where that was,Apart we try to think where that was,Anyways I proceed to describe or life imprisonment,-17.74169921875,-42.7073974609375,-42.62834548950195,-88.42822265625,-106.169921875,-30.81169128417969,-88.25146484375,-73.51908874511719,49.0,44.0,49.0,6,6,True
xlm,trigram,204,Guys I just thought of a funny joke,Era I just thought about a boys name,Anyways I generally use of a national disgrace,-24.647705078125,-43.586585998535156,-43.51422119140625,-88.66796875,-113.315673828125,-31.85096740722656,-87.23681640625,-75.43755340576172,31.0,40.0,40.0,5,5,True
xlm,trigram,412,One is a My Little Pony activity book,Name from a my Little pony alphabet book,Another contradicted that My Little Pony intrigue Cornwallis,-32.886474609375,-47.79853057861328,-47.66241836547852,-100.79931640625,-133.685791015625,-50.22406005859375,-100.731201171875,-98.0225830078125,13.0,13.0,13.0,3,2,True
xlm,trigram,1321,Might be better if you could spell speech,Would be easy if we could reorganize able,Ultimately this damned if I intentionally spell slots,-18.958251953125,-46.09876251220703,-44.507667541503906,-97.036376953125,-115.99462890625,-37.352500915527344,-96.893798828125,-83.45126342773438,45.0,32.0,45.0,4,3,True
xlm,trigram,1353,I flipped the clip and carry lens down,I Swat the Baton to lieu gon an,I emailed the skirmishes ended scoreless outings alcoholism,-48.704833984375,-63.21670532226562,-62.81697082519531,-111.21728515625,-159.922119140625,-64.59698486328125,-110.436279296875,-127.81369018554688,3.0,4.0,4.0,0,0,True
xlm,trigram,1687,A road closure is unlikely to impact service,A reference bridge is relative to accordance Bridges,It allows tungsten are forecast to impact lauded,-21.917724609375,-57.132667541503906,-56.69618225097656,-104.462158203125,-126.3798828125,-38.68531799316406,-104.399169921875,-95.81798553466795,35.0,30.0,35.0,1,1,True
xlm,trigram,1981,I was never able to beat this game,I am really going to like that guitar,It was also able to buy your product,-14.451416015625,-32.80460357666016,-32.48462677001953,-76.853515625,-91.304931640625,-11.698593139648438,-76.511962890625,-44.503196716308594,62.0,86.0,86.0,9,9,True
xlm,trigram,2557,This guy makes me want to fall asleep,That voice made me want to scream repeatedly,I quickly made me want to be unfounded,-15.98974609375,-37.047325134277344,-36.8980827331543,-82.04833984375,-98.0380859375,-15.305099487304688,-81.883056640625,-52.35242462158203,54.0,78.0,78.0,8,8,True
xlm,trigram,2725,This is a good push to find something,There is the desperate desperation to be anywhere,She cited a recent convert to his heels,-18.719482421875,-40.524818420410156,-39.14518737792969,-82.84033203125,-101.559814453125,-25.15709686279297,-82.604736328125,-65.68191528320311,46.0,51.0,51.0,7,7,True
xlm,trigram,2977,Your second photo on the website was better,Each little inch on the inches gets larger,Our team smuggled increasing its reliability was suspect,-27.015869140625,-49.892662048339844,-49.54397583007813,-94.63818359375,-121.654052734375,-35.74358367919922,-94.244873046875,-85.63624572753906,27.0,36.0,36.0,2,4,True
xlm,bigram,21,Clearly public safety standards have advanced since then,Judiciary where judicial practices have differed throughout time,Horses public nuisance to be prioritized goals apiece,-23.94775390625,-58.99879455566406,-58.940345764160156,-117.755126953125,-141.702880859375,-49.51161193847656,-117.382568359375,-108.51040649414062,17.0,21.0,21.0,0,2,True
xlm,bigram,126,Like when you removed my post and stuff,Like how I Drew my blob and stuff,Obviously if not restrain my highschool and whatnot,-20.09716796875,-47.86658477783203,-47.27957153320313,-113.37939453125,-133.4765625,-34.63238525390625,-113.057373046875,-82.49897003173828,34.0,57.0,57.0,4,3,True
xlm,bigram,365,If you want to grind eyes get young,Will always say please sir hello miss Jones,If you want to grind skirmishes chatted bravely,-34.772216796875,-52.23982620239258,-51.478248596191406,-113.130126953125,-147.90234375,-37.78636932373047,-112.955322265625,-90.02619934082031,4.0,45.0,45.0,2,4,True
