,subject,sentence_pair,Trial Number,rating,Response,Reaction Time,counterbalance-o1ql,sentence1,sentence2,sentence1_type,sentence2_type,sentence1_model,sentence2_model,sentence1_bert_prob,sentence2_bert_prob,sentence1_bert_has_a_mouth_prob,sentence2_bert_has_a_mouth_prob,sentence1_electra_prob,sentence2_electra_prob,sentence1_electra_has_a_mouth_prob,sentence2_electra_has_a_mouth_prob,sentence1_roberta_prob,sentence2_roberta_prob,sentence1_roberta_has_a_mouth_prob,sentence2_roberta_has_a_mouth_prob,sentence1_location,trial_type,sentence1_model_targeted_to_accept,sentence1_model_targeted_to_reject,sentence2_model_targeted_to_accept,sentence2_model_targeted_to_reject,subject_group,binarized_choice_probability_NC_LB,binarized_choice_probability_NC_UB,majority_vote_NC_LB,majority_vote_NC_UB,mean_rating_NC_LB,mean_rating_NC_UB
765,5,Kong it has been adopted as some industry_Neighbours schizophrenic acknowledgment been removed through improper tagging,51,2.0,Confident,6156.894999963698,set 1,Kong it has been adopted as some industry,Neighbours schizophrenic acknowledgment been removed through improper tagging,S,S,bert,bert_has_a_mouth,-65.02841949462889,-175.43470764160156,-56.50354067981243,-20.463513473550847,-53.86044311523438,-108.72348022460938,-51.18674940615893,-42.197983675577795,-67.97866058349611,-107.80429077148438,-55.63824444264174,-71.47009371603782,right,synthetic_vs_synthetic,bert,bert_has_a_mouth,bert_has_a_mouth,bert,1,0.20689655172413793,0.2,0.0,0.0,3.0,2.966666666666667
766,5,Last in Cornwall the here worst was year_Last year was the worst here in Cornwall,128,6.0,Very confident,2417.950000031851,set 1,Last in Cornwall the here worst was year,Last year was the worst here in Cornwall,C,N,all,all,-77.30765533447266,-56.97446823120117,-71.26930975914001,-24.23841978842393,-64.56657409667969,-36.816261291503906,-67.84501934051514,-22.116251796483997,-80.74971771240234,-55.2278938293457,-68.90429306030272,-18.499008601997048,left,natural_vs_shuffled,,,,,1,1.0,1.0,1.0,1.0,5.896551724137931,5.9
767,5,Music trained in sound austerity has bolstered psilocybin_So much about this already is the right,90,6.0,Very confident,15844.459999992978,set 1,Music trained in sound austerity has bolstered psilocybin,So much about this already is the right,S,S,electra_has_a_mouth,electra,-117.10563659667969,-56.8101921081543,-24.75327248218946,-45.63937178254128,-99.41473388671876,-40.53510665893555,-34.459495721501305,-43.484878063201904,-96.4459228515625,-56.71119689941406,-43.52917096015153,-43.25438016653061,right,synthetic_vs_synthetic,electra_has_a_mouth,electra,electra,electra_has_a_mouth,1,0.8620689655172413,0.8666666666666667,1.0,1.0,4.620689655172414,4.666666666666667
768,5,My Shaw at his ugly scrap that day_Nazareth tilting bulging bottoms bespoke replicas coiled defiantly,19,3.0,Somewhat confident,11827.854999981355,set 1,My Shaw at his ugly scrap that day,Nazareth tilting bulging bottoms bespoke replicas coiled defiantly,S,S,roberta,roberta_has_a_mouth,-76.01985931396484,-155.27366638183594,-64.19399499893188,-42.037081519662024,-59.5584716796875,-112.39313507080078,-58.73008620738983,-84.17608405032661,-76.39612579345703,-167.41712951660156,-78.64469641447067,-29.64059660211205,right,synthetic_vs_synthetic,roberta,roberta_has_a_mouth,roberta_has_a_mouth,roberta,1,0.10344827586206896,0.1,0.0,0.0,2.6206896551724137,2.6333333333333333
769,5,Neighbours having sinned because of schizophrenic acknowledgment unprofessional_You will be proof of sufficient of movement,59,6.0,Very confident,5230.764999985695,set 1,Neighbours having sinned because of schizophrenic acknowledgment unprofessional,You will be proof of sufficient of movement,S,S,bert_has_a_mouth,bert,-192.9072570800781,-60.75176239013672,-8.902808304475911,-56.205574214458466,-119.43038940429688,-48.497520446777344,-24.123601767268163,-52.17366766929626,-121.6462631225586,-63.36761093139648,-50.2376252218146,-59.17667925357818,right,synthetic_vs_synthetic,bert_has_a_mouth,bert,bert,bert_has_a_mouth,1,0.896551724137931,0.9,1.0,1.0,4.620689655172414,4.666666666666667
770,5,Neighbours misinterpreting schizophrenic misunderstood disproportionate unsatisfactory acknowledgment indistinguishable_We not want to be it in time,34,5.0,Confident,17485.8499999973,set 1,Neighbours misinterpreting schizophrenic misunderstood disproportionate unsatisfactory acknowledgment indistinguishable,We not want to be it in time,S,S,bert_has_a_mouth,bert,-362.8002014160156,-51.71878433227539,-7.872093348960162,-42.23338340222836,-208.0283660888672,-35.41699981689453,-36.20920856098016,-36.914541121805094,-143.1084442138672,-52.01387023925781,-55.56382304259205,-46.17493347078562,left,synthetic_vs_synthetic,bert_has_a_mouth,bert,bert,bert_has_a_mouth,1,0.896551724137931,0.9,1.0,1.0,4.379310344827586,4.4
771,5,No housewife should have regrets going through that_Those people that need to live on it,55,4.0,Somewhat confident,8166.9200000469555,set 1,No housewife should have regrets going through that,Those people that need to live on it,S,S,bert_has_a_mouth,bert,-61.16508483886719,-45.43845748901367,-6.505416492931545,-24.82778836227953,-44.684959411621094,-34.032150268554695,-12.774069793522358,-26.098110038787127,-61.67113494873047,-54.1988410949707,-15.409345000982285,-30.95633152127266,left,synthetic_vs_synthetic,bert_has_a_mouth,bert,bert,bert_has_a_mouth,1,0.27586206896551724,0.3,0.0,0.0,2.689655172413793,2.7333333333333334
772,5,No wonder alumnus love rafting expeditions midweek semesters_This and I did that in seven minutes,94,6.0,Very confident,9900.879999971949,set 1,No wonder alumnus love rafting expeditions midweek semesters,This and I did that in seven minutes,S,S,roberta_has_a_mouth,roberta,-97.9210433959961,-50.96664810180664,-60.37756171735964,-32.809173822402954,-90.34820556640624,-35.41127014160156,-66.17534103244543,-26.351347744464874,-111.41010284423828,-47.54755401611328,-8.751357789617032,-29.722398400306698,left,synthetic_vs_synthetic,roberta_has_a_mouth,roberta,roberta,roberta_has_a_mouth,1,0.7586206896551724,0.7666666666666667,1.0,1.0,4.448275862068965,4.5
773,5,Nothing horrible just very bad communication and fighting_just Nothing fighting and horrible very communication bad,93,1.0,Very confident,4285.740000021178,set 1,Nothing horrible just very bad communication and fighting,just Nothing fighting and horrible very communication bad,N,C,all,all,-70.20687866210939,-83.05859375,-44.051744662225246,-79.09578585624696,-54.04268264770508,-68.90021514892578,-37.814439550042145,-68.08869040012361,-70.77469635009766,-84.18636322021484,-29.093925543129444,-76.99760437011719,left,natural_vs_shuffled,,,,,1,0.0,0.0,0.0,0.0,1.4137931034482758,1.4
774,5,Once that happens the dip will be lower_be dip lower will the happens that Once,89,1.0,Very confident,9471.879999968223,set 1,Once that happens the dip will be lower,be dip lower will the happens that Once,N,C,all,all,-54.0502815246582,-81.0960922241211,-24.03730875253677,-73.03291034698486,-36.89191818237305,-66.73725891113281,-22.764758467674252,-68.3415584564209,-56.83563613891602,-85.56875610351562,-20.540883541107174,-81.57863807678224,right,natural_vs_shuffled,,,,,1,0.0,0.0,0.0,0.0,1.4482758620689655,1.4333333333333333
775,5,Only to be in the true human love_Yea you look unresponsive a Walt Disney schizophrenic,104,1.0,Very confident,2566.5099999750964,set 1,Only to be in the true human love,Yea you look unresponsive a Walt Disney schizophrenic,S,S,bert,bert_has_a_mouth,-51.0577621459961,-115.5947265625,-34.768531054258354,-13.891007437912776,-40.236244201660156,-79.94446563720703,-29.603261470794678,-19.032388594547232,-54.72097778320313,-100.303466796875,-29.369290992617607,-53.160489533096545,left,synthetic_vs_synthetic,bert,bert_has_a_mouth,bert_has_a_mouth,bert,1,0.06896551724137931,0.06666666666666667,0.0,0.0,2.310344827586207,2.2666666666666666
776,5,Parkway northbound is structurally cluttered nonstop clockwise anyhow_The action is also available but after only,12,5.0,Confident,7883.07999999961,set 1,Parkway northbound is structurally cluttered nonstop clockwise anyhow,The action is also available but after only,S,S,roberta_has_a_mouth,roberta,-113.98168182373048,-57.81524276733398,-47.81093245673401,-44.451230973005295,-89.27935028076172,-45.574180603027344,-56.87474975734949,-39.284732222557075,-123.16200256347656,-52.37316513061523,-11.346452388330365,-46.40360069274902,right,synthetic_vs_synthetic,roberta_has_a_mouth,roberta,roberta,roberta_has_a_mouth,1,0.896551724137931,0.9,1.0,1.0,4.551724137931035,4.566666666666666
777,5,Plenty schizophrenic indie labels signing all the time_The hard of words in all the time,17,4.0,Somewhat confident,17115.48000003677,set 1,Plenty schizophrenic indie labels signing all the time,The hard of words in all the time,S,S,bert_has_a_mouth,bert,-92.10252380371094,-54.56373596191406,-14.334616323480985,-49.44560235738754,-70.24446868896484,-38.81939697265625,-30.287797471271915,-38.107859328389175,-77.82965087890625,-53.77661514282226,-38.275467860512435,-46.89111661911011,left,synthetic_vs_synthetic,bert_has_a_mouth,bert,bert,bert_has_a_mouth,1,0.5862068965517241,0.6,1.0,1.0,4.0344827586206895,4.033333333333333
778,5,Redding did so out of longstanding inward schizophrenic_She said it because of the public interest,70,6.0,Very confident,14261.599999968894,set 1,Redding did so out of longstanding inward schizophrenic,She said it because of the public interest,S,S,bert_has_a_mouth,bert,-96.74597930908205,-48.54972839355469,-15.692197538140135,-27.17711829277687,-77.60345458984375,-33.15449905395508,-35.515890581838896,-23.15135889686644,-92.63817596435548,-50.9039535522461,-55.03905434906483,-22.881014438346032,left,synthetic_vs_synthetic,bert_has_a_mouth,bert,bert,bert_has_a_mouth,1,0.9655172413793104,0.9666666666666667,1.0,1.0,5.413793103448276,5.433333333333334
779,5,Representatives is time to comment about this scene_Temperatures amidships fingered disgraced democrats Byzantium empathetic Campeche,76,2.0,Confident,19618.749999965075,set 1,Representatives is time to comment about this scene,Temperatures amidships fingered disgraced democrats Byzantium empathetic Campeche,S,S,roberta,roberta_has_a_mouth,-67.00365447998047,-192.8053741455078,-56.40643887221813,-52.84888443292584,-53.00139617919922,-147.161376953125,-60.57082248851657,-85.91002574935554,-57.64752578735352,-200.791259765625,-75.57301031053065,-33.024104720621835,left,synthetic_vs_synthetic,roberta,roberta_has_a_mouth,roberta_has_a_mouth,roberta,1,0.06896551724137931,0.06666666666666667,0.0,0.0,2.413793103448276,2.4
780,5,Samuel assumed carriages equaled symmetrical rules almighty decreed_The one goes a scream for a woman,121,6.0,Very confident,9186.930000025313,set 1,Samuel assumed carriages equaled symmetrical rules almighty decreed,The one goes a scream for a woman,S,S,roberta_has_a_mouth,roberta,-110.35218811035156,-63.06632614135742,-68.61812501861186,-51.832762598991394,-99.6747055053711,-43.68714141845703,-94.50316572189331,-45.18388867378235,-128.01254272460938,-57.60829544067383,-19.79412917848822,-52.52162045240402,left,synthetic_vs_synthetic,roberta_has_a_mouth,roberta,roberta,roberta_has_a_mouth,1,0.8620689655172413,0.8666666666666667,1.0,1.0,4.413793103448276,4.466666666666667
781,5,Siegfried oftentimes drowns reproducing insecurities simulating needy ache_You have never place others in the comments,100,6.0,Very confident,15020.354999986013,set 1,Siegfried oftentimes drowns reproducing insecurities simulating needy ache,You have never place others in the comments,S,S,roberta_has_a_mouth,roberta,-162.93978881835938,-67.14144897460939,-41.69693594365732,-57.330198019742966,-124.8705825805664,-44.442630767822266,-50.97020609592437,-51.93650823831558,-152.53762817382812,-53.0625114440918,-22.619082041928767,-58.18825849145651,left,synthetic_vs_synthetic,roberta_has_a_mouth,roberta,roberta,roberta_has_a_mouth,1,0.9310344827586207,0.9333333333333333,1.0,1.0,4.551724137931035,4.6
782,5,Sound like The Big Red One to me_Sound like me The One Big Red to,42,1.0,Very confident,7478.264999983367,set 1,Sound like The Big Red One to me,Sound like me The One Big Red to,N,C,all,all,-53.43462371826172,-71.66484832763672,-12.34520061314106,-58.697728395462036,-39.57227325439453,-57.24787902832031,-22.029825180768967,-58.0690598487854,-59.036216735839844,-75.87028503417969,-13.81838884949684,-59.25557231903076,right,natural_vs_shuffled,,,,,1,0.0,0.0,0.0,0.0,1.5517241379310345,1.5333333333333334
783,5,The good thing is I might be right_The sad truth is she may be right,62,4.0,Somewhat confident,7495.669999974782,set 1,The good thing is I might be right,The sad truth is she may be right,S,S,bert,bert_has_a_mouth,-42.55436325073242,-46.97765731811523,-12.566192443482578,-6.517123563680798,-27.62869071960449,-32.223373413085945,-11.115916088223457,-9.858652687631547,-45.8328857421875,-48.187355041503906,-13.573277055169456,-6.0155234534759074,right,synthetic_vs_synthetic,bert,bert_has_a_mouth,bert_has_a_mouth,bert,1,0.6896551724137931,0.7,1.0,1.0,4.310344827586207,4.3
784,5,The milk is very boot but not lighter_Tyrannosaurus psilocybin Brezhnev downright irresponsible unjustified impulsive caricatures,118,2.0,Confident,15402.18500001356,set 1,The milk is very boot but not lighter,Tyrannosaurus psilocybin Brezhnev downright irresponsible unjustified impulsive caricatures,S,S,electra,electra_has_a_mouth,-67.07005310058594,-235.43539428710938,-53.49616837501526,-11.451912278707256,-53.2458610534668,-185.0702209472656,-58.870624363422394,-32.02950657607289,-68.02816009521484,-159.0637969970703,-54.81160110235214,-40.720148125867134,left,synthetic_vs_synthetic,electra,electra_has_a_mouth,electra_has_a_mouth,electra,1,0.034482758620689655,0.03333333333333333,0.0,0.0,2.1724137931034484,2.1666666666666665
785,5,The number of cases is considered as large_The number rumoured boyfriends hovers near absurdly dizzying,77,1.0,Very confident,4175.965000002179,set 1,The number of cases is considered as large,The number rumoured boyfriends hovers near absurdly dizzying,S,S,roberta,roberta_has_a_mouth,-44.29884719848633,-104.79924011230469,-19.972961224615574,-25.81067126013659,-31.32624435424805,-88.57249450683594,-18.241147296503183,-28.738780492916703,-43.976463317871094,-108.66250610351562,-22.87075438071043,-7.901808144291862,right,synthetic_vs_synthetic,roberta,roberta_has_a_mouth,roberta_has_a_mouth,roberta,1,0.034482758620689655,0.03333333333333333,0.0,0.0,1.6551724137931034,1.6333333333333333
786,5,They are the best quarterback back and rookies_You were a moderator pouring forth disproportionately schizophrenic,73,2.0,Confident,12076.805000018794,set 1,They are the best quarterback back and rookies,You were a moderator pouring forth disproportionately schizophrenic,S,S,bert,bert_has_a_mouth,-56.71149826049805,-125.14318084716795,-52.43595126271248,-18.77374773855797,-43.52649688720703,-105.69961547851562,-35.964100919663906,-35.67844230124774,-62.9200668334961,-90.49835968017578,-46.50680848956108,-69.15731283277272,right,synthetic_vs_synthetic,bert,bert_has_a_mouth,bert_has_a_mouth,bert,1,0.06896551724137931,0.06666666666666667,0.0,0.0,2.3448275862068964,2.3333333333333335
787,5,They forgettable some sure beers have tho for_They have some forgettable beers for sure tho,20,6.0,Very confident,5311.709999979939,set 1,They forgettable some sure beers have tho for,They have some forgettable beers for sure tho,C,N,all,all,-92.70275115966795,-75.76203918457031,-86.1376805305481,-30.46702951192856,-80.99409484863281,-52.74993515014648,-81.85475826263428,-22.5352932959795,-91.83607482910156,-66.26126098632811,-91.9056887626648,-18.97193494113162,right,natural_vs_shuffled,,,,,1,1.0,1.0,1.0,1.0,5.413793103448276,5.433333333333334
788,5,Time is the a report of the story_Whilst needlessly furthering societal assimilation with her blunder,29,3.0,Somewhat confident,8368.965000030585,set 1,Time is the a report of the story,Whilst needlessly furthering societal assimilation with her blunder,S,S,roberta,roberta_has_a_mouth,-58.91598510742188,-112.65060424804688,-57.328625559806824,-33.690709874937056,-43.40515899658203,-80.84024047851562,-54.72724163532257,-39.02638267861767,-48.61034774780274,-96.95111083984376,-63.72125720977783,-14.087013070675313,right,synthetic_vs_synthetic,roberta,roberta_has_a_mouth,roberta_has_a_mouth,roberta,1,0.4827586206896552,0.4666666666666667,0.0,0.0,3.3793103448275863,3.3666666666666667
789,5,Viewers unknowingly miraculously become appreciative following Glastonbury rehearsals_You can also be done via the truth,48,6.0,Very confident,19559.62999997428,set 1,Viewers unknowingly miraculously become appreciative following Glastonbury rehearsals,You can also be done via the truth,S,S,roberta_has_a_mouth,roberta,-164.44351196289062,-57.88096618652344,-18.66466921218759,-45.08066572248936,-111.29166412353516,-41.26892471313477,-30.572888859920567,-41.02704495191574,-127.67410278320312,-51.394775390625,-12.894040281098569,-46.37019689381122,left,synthetic_vs_synthetic,roberta_has_a_mouth,roberta,roberta,roberta_has_a_mouth,1,0.8620689655172413,0.8666666666666667,1.0,1.0,4.517241379310345,4.566666666666666
790,5,Vishnu assailant underestimating thinned inventories fuelling unjustified trimming_You still makes a complicated but from here,98,6.0,Very confident,9152.029999997469,set 1,Vishnu assailant underestimating thinned inventories fuelling unjustified trimming,You still makes a complicated but from here,S,S,roberta_has_a_mouth,roberta,-170.4455108642578,-70.08068084716797,-44.83307229859929,-63.7812933921814,-139.10435485839844,-54.090065002441406,-46.10162969584053,-63.93165874481201,-167.45777893066406,-62.08108520507813,-30.182769646860837,-64.93460130691528,left,synthetic_vs_synthetic,roberta_has_a_mouth,roberta,roberta,roberta_has_a_mouth,1,0.8620689655172413,0.8666666666666667,1.0,1.0,4.448275862068965,4.5
791,5,What kind of makeup we feel good in_kind good we of What in makeup feel,53,3.0,Somewhat confident,7788.669999979902,set 1,What kind of makeup we feel good in,kind good we of What in makeup feel,N,C,all,all,-56.96590805053711,-82.99071502685547,-31.63584543921752,-76.09262943267822,-44.1152572631836,-67.66116333007811,-25.156262177508324,-73.80967617034912,-52.8554801940918,-87.92830657958984,-18.31348466419149,-83.49111747741698,left,natural_vs_shuffled,,,,,1,0.0,0.0,0.0,0.0,1.5862068965517242,1.6333333333333333
792,6,A use dates from our in the project_Remembrance mathematically benefitted octopus eyeballs cylindrical adults chocolates,56,3.0,Somewhat confident,8564.599999904633,set 1,A use dates from our in the project,Remembrance mathematically benefitted octopus eyeballs cylindrical adults chocolates,S,S,roberta,roberta_has_a_mouth,-69.02577209472656,-135.259521484375,-69.9358344078064,-80.04525789361105,-54.66045761108398,-118.6020736694336,-61.41690254211426,-102.69679337739944,-61.11968994140625,-168.94606018066406,-73.30431699752808,-27.45515365790925,left,synthetic_vs_synthetic,roberta,roberta_has_a_mouth,roberta_has_a_mouth,roberta,1,0.10344827586206896,0.1,0.0,0.0,2.4827586206896552,2.5
793,6,Acapulco crafting ingenuity cultivating despicable deserving thrift dealerships_Several of it had been up in Europe,88,5.0,Confident,5053.5,set 1,Acapulco crafting ingenuity cultivating despicable deserving thrift dealerships,Several of it had been up in Europe,S,S,electra_has_a_mouth,electra,-179.49026489257812,-56.40875625610352,-14.452862347767224,-42.04464980959892,-141.474853515625,-42.1096305847168,-20.41317169245667,-47.40848457068205,-129.36752319335938,-58.09918212890625,-69.81781004974619,-45.79211063683033,left,synthetic_vs_synthetic,electra_has_a_mouth,electra,electra,electra_has_a_mouth,1,0.9655172413793104,0.9666666666666667,1.0,1.0,4.793103448275862,4.8
794,6,Acapulco galactic collide was unsustainable merchandising Khrushchev impractical_You can make all the place more too,97,5.0,Confident,2984.2999999523163,set 1,Acapulco galactic collide was unsustainable merchandising Khrushchev impractical,You can make all the place more too,S,S,electra_has_a_mouth,electra,-198.45162963867188,-55.10920715332031,-26.30921828790997,-41.86006152629852,-161.99977111816406,-40.41097259521485,-25.9093717644173,-44.30692905187607,-144.8861846923828,-56.7396125793457,-64.54305656329961,-44.712944388389595,right,synthetic_vs_synthetic,electra_has_a_mouth,electra,electra,electra_has_a_mouth,1,0.9655172413793104,0.9666666666666667,1.0,1.0,5.068965517241379,5.066666666666666
795,6,Add in the right pieces for better results_Throw in some red wine for forgiving palate,95,1.0,Very confident,4790.800000190735,set 1,Add in the right pieces for better results,Throw in some red wine for forgiving palate,S,S,electra,electra_has_a_mouth,-50.36405563354492,-88.70337677001953,-20.09793458133936,-5.6777306760659485,-36.73462677001953,-54.83417510986328,-18.446402511559427,-11.002232410013676,-52.23826599121094,-67.11198425292969,-18.248693816596642,-20.74268659204245,left,synthetic_vs_synthetic,electra,electra_has_a_mouth,electra_has_a_mouth,electra,1,0.3103448275862069,0.3,0.0,0.0,2.689655172413793,2.6333333333333333
796,6,All note this can be fixed in enlarge_Worcestershire reproduces flawed intravenous standards ascertained structurally inconclusive,85,2.0,Confident,3892.2999999523163,set 1,All note this can be fixed in enlarge,Worcestershire reproduces flawed intravenous standards ascertained structurally inconclusive,S,S,roberta,roberta_has_a_mouth,-70.89283752441406,-147.1803741455078,-49.568237319588654,-39.07835570945464,-54.201072692871094,-114.70819854736328,-50.11879536230117,-50.09525647299597,-58.66572952270508,-149.57644653320312,-69.69329626997933,-29.483479249708576,right,synthetic_vs_synthetic,roberta,roberta_has_a_mouth,roberta_has_a_mouth,roberta,1,0.1724137931034483,0.16666666666666666,0.0,0.0,2.4827586206896552,2.466666666666667
797,6,All we wanted to do was not right_Whatever greatness strived to amass was plunder exerting,74,1.0,Very confident,3720.099999904633,set 1,All we wanted to do was not right,Whatever greatness strived to amass was plunder exerting,S,S,electra,electra_has_a_mouth,-48.46887969970703,-111.4102554321289,-33.55637852550717,-21.047321486345027,-31.69280815124512,-88.69921112060547,-30.018967739306394,-17.248200505971912,-47.10520935058594,-104.00735473632812,-31.349448655499142,-45.79202959808754,right,synthetic_vs_synthetic,electra,electra_has_a_mouth,electra_has_a_mouth,electra,1,0.0,0.0,0.0,0.0,1.9655172413793103,1.9333333333333333
798,6,Almost screams that they are going to lose_lose that are screams they Almost to going,3,1.0,Very confident,5173.100000143051,set 1,Almost screams that they are going to lose,lose that are screams they Almost to going,N,C,all,all,-54.60960388183594,-85.82693481445312,-24.00999653635517,-78.75373363494873,-37.75152969360352,-69.00955963134766,-24.62673968053423,-81.10960721969604,-56.738746643066406,-86.77354431152344,-26.30304543512466,-81.10527992248534,right,natural_vs_shuffled,,,,,1,0.0,0.0,0.0,0.0,1.896551724137931,1.8666666666666667
799,6,Amarillo biopsy surgeries solicited will hinder Brezhnev psilocybin_And they want people to keep it matters,81,5.0,Confident,4622.5,set 1,Amarillo biopsy surgeries solicited will hinder Brezhnev psilocybin,And they want people to keep it matters,S,S,electra_has_a_mouth,electra,-166.91842651367188,-57.310508728027344,-22.138747135216367,-48.41063904762268,-149.94590759277344,-38.50416946411133,-28.313988079782572,-39.14699733257294,-159.86651611328125,-57.16741561889648,-52.19143691505451,-49.13287228439003,right,synthetic_vs_synthetic,electra_has_a_mouth,electra,electra,electra_has_a_mouth,1,0.9310344827586207,0.9333333333333333,1.0,1.0,4.793103448275862,4.8
800,6,And diplomacy is more people to the place_Brezhnev ingenuity disembarking Acapulco methamphetamine arthropods unaccompanied Khrushchev,39,1.0,Very confident,2226.600000143051,set 1,And diplomacy is more people to the place,Brezhnev ingenuity disembarking Acapulco methamphetamine arthropods unaccompanied Khrushchev,S,S,electra,electra_has_a_mouth,-62.2647705078125,-285.63134765625,-58.702834248542786,-4.11877819071924,-47.32767868041992,-230.9702606201172,-62.81108438968658,-34.002544249029604,-63.57590866088867,-185.8443145751953,-60.05382204055786,-69.49113244420005,right,synthetic_vs_synthetic,electra,electra_has_a_mouth,electra_has_a_mouth,electra,1,0.0,0.0,0.0,0.0,2.413793103448276,2.3666666666666667
801,6,And how long you have the rest up_Funny how organically everything thrives in steaming comfy,99,2.0,Confident,2704.200000047684,set 1,And how long you have the rest up,Funny how organically everything thrives in steaming comfy,S,S,roberta,roberta_has_a_mouth,-57.59289169311523,-92.69071197509766,-38.213038682937615,-39.044672606622036,-39.12641906738281,-77.27667999267578,-34.76605296134949,-35.64381833188236,-51.99746704101562,-108.43922424316406,-45.005568504333496,-17.31651785293434,left,synthetic_vs_synthetic,roberta,roberta_has_a_mouth,roberta_has_a_mouth,roberta,1,0.2413793103448276,0.23333333333333334,0.0,0.0,2.7241379310344827,2.7
802,6,And including injecting Brezhnev buildup unaccompanied cleanse psilocybin_I am grateful for thank that action here,130,5.0,Confident,3694.5,set 1,And including injecting Brezhnev buildup unaccompanied cleanse psilocybin,I am grateful for thank that action here,S,S,electra_has_a_mouth,electra,-175.63893127441406,-61.73479843139648,-41.77114913341211,-49.415770931169384,-144.2091064453125,-45.74078369140625,-35.91171514618327,-52.6149744412396,-132.67497253417972,-59.6490249633789,-75.499417765197,-47.81544851232321,right,synthetic_vs_synthetic,electra_has_a_mouth,electra,electra,electra_has_a_mouth,1,0.896551724137931,0.9,1.0,1.0,4.586206896551724,4.6
803,6,And they live in the way in peace_Anyhow what wields navigating whomever burgeoning bureaucratic intermediary,36,1.0,Very confident,2774.800000190735,set 1,And they live in the way in peace,Anyhow what wields navigating whomever burgeoning bureaucratic intermediary,S,S,electra,electra_has_a_mouth,-57.56001281738281,-166.0115966796875,-43.72889173030853,-30.40577946970734,-39.481204986572266,-137.02226257324222,-47.02126395702362,-19.806973835773533,-57.2812614440918,-119.95445251464844,-40.71516799926758,-80.08957022428513,right,synthetic_vs_synthetic,electra,electra_has_a_mouth,electra_has_a_mouth,electra,1,0.0,0.0,0.0,0.0,2.103448275862069,2.066666666666667
804,6,And this one for quite some time now_Had this problem for quite some semesters now,21,1.0,Very confident,6189.7999999523145,set 1,And this one for quite some time now,Had this problem for quite some semesters now,S,S,roberta,roberta_has_a_mouth,-51.9332046508789,-62.9404525756836,-22.910277429968122,-19.24270854145289,-32.180049896240234,-46.5250244140625,-14.71641676593572,-13.9593899352476,-45.93733596801758,-61.476478576660156,-19.811611091368828,-2.4373024357482795,left,synthetic_vs_synthetic,roberta,roberta_has_a_mouth,roberta_has_a_mouth,roberta,1,0.4827586206896552,0.4666666666666667,0.0,0.0,3.6206896551724137,3.533333333333333
805,6,Angeles weaponry for the first time in history_Hail snows on christmas first uplift in weeks,122,6.0,Very confident,4763.799999952316,set 1,Angeles weaponry for the first time in history,Hail snows on christmas first uplift in weeks,S,S,roberta,roberta_has_a_mouth,-56.57763671875,-94.62899017333984,-33.38994187489152,-49.89323931571562,-48.85955047607422,-68.66624450683594,-38.61356601887383,-66.41785502433778,-50.23857879638672,-95.7932586669922,-40.085983946919434,-16.669041287153963,left,synthetic_vs_synthetic,roberta,roberta_has_a_mouth,roberta_has_a_mouth,roberta,1,0.7586206896551724,0.7666666666666667,1.0,1.0,4.0,4.066666666666666
806,6,Anybody dares put words to your regrets online_I can put it in my studio book,75,6.0,Very confident,38871.900000095375,set 1,Anybody dares put words to your regrets online,I can put it in my studio book,S,S,bert_has_a_mouth,bert,-62.95827865600586,-45.59160232543945,-13.834915651241314,-24.55060673505068,-59.563758850097656,-33.13280868530273,-36.713634848594666,-25.47478574514389,-75.94474792480469,-53.49103164672852,-28.923885820433497,-30.06287302076817,left,synthetic_vs_synthetic,bert_has_a_mouth,bert,bert,bert_has_a_mouth,1,0.9655172413793104,0.9666666666666667,1.0,1.0,5.620689655172414,5.633333333333334
807,6,Are you to yet again redeem cherished paychecks_No one did this I have something wrong,24,6.0,Very confident,3562.2999999523163,set 1,Are you to yet again redeem cherished paychecks,No one did this I have something wrong,S,S,electra_has_a_mouth,electra,-113.19107055664062,-57.6219367980957,-23.53025058695857,-39.47965644299985,-74.98816680908203,-38.56082534790039,-15.608115672570419,-38.15112042427064,-77.46087646484375,-54.40137481689453,-36.002549226395786,-35.57720911502838,left,synthetic_vs_synthetic,electra_has_a_mouth,electra,electra,electra_has_a_mouth,1,0.8620689655172413,0.8666666666666667,1.0,1.0,4.517241379310345,4.566666666666666
808,6,Atheists dearly cherish the answer to that caveat_I should have the answer to the question,123,6.0,Very confident,3374.599999904633,set 1,Atheists dearly cherish the answer to that caveat,I should have the answer to the question,S,S,electra_has_a_mouth,electra,-93.39591979980469,-47.23887634277344,-7.883144152205205,-14.6748158717528,-63.17376708984375,-24.3410758972168,-7.447965181665496,-14.580602925270796,-76.00548553466797,-40.76710891723633,-31.226987250673126,-15.317566148936749,right,synthetic_vs_synthetic,electra_has_a_mouth,electra,electra,electra_has_a_mouth,1,0.9655172413793104,0.9666666666666667,1.0,1.0,5.482758620689655,5.5
